# time, steer_desired, steer 
0.1460000000000001,0.1,0.08137775192396711
0.1470000000000001,0.1,0.0816730185451705
0.1480000000000001,0.1,0.08193875978451245
0.1490000000000001,0.1,0.08231242039075913
0.1500000000000001,0.1,0.082648715821146
0.1510000000000001,0.1,0.08295138253293267
0.1520000000000001,0.1,0.08322378361249592
0.1530000000000001,0.1,0.08346894577586005
0.1540000000000001,0.1,0.08381344343974118
0.1550000000000001,0.1,0.08412349216250728
0.1560000000000001,0.1,0.08440253678176919
0.1570000000000001,0.1,0.08465367790453658
0.1580000000000001,0.1,0.0848797060203787
0.1590000000000001,0.1,0.08519705649064022
0.16000000000000011,0.1,0.08548267268083568
0.16100000000000012,0.1,0.08573972796644179
0.16200000000000012,0.1,0.08597107861826485
0.16300000000000012,0.1,0.08617929522787193
0.16400000000000012,0.1,0.08647137527805088
0.16500000000000012,0.1,0.0867342480344121
0.16600000000000012,0.1,0.08697083417767719
0.16700000000000012,0.1,0.08718376253449775
0.16800000000000012,0.1,0.08737539900093254
0.16900000000000012,0.1,0.0876439722914994
0.17000000000000012,0.1,0.08788568891148857
0.17100000000000012,0.1,0.08810323448297802
0.17200000000000013,0.1,0.08829902626229344
0.17300000000000013,0.1,0.0884752397361336
0.17400000000000013,0.1,0.08872197062355949
0.17500000000000013,0.1,0.08894402903113721
0.17600000000000013,0.1,0.08914388216534169
0.17700000000000013,0.1,0.0893237506921706
0.17800000000000013,0.1,0.08948563317066986
0.17900000000000013,0.1,0.08971209409602232
0.18000000000000013,0.1,0.08991590949124019
0.18100000000000013,0.1,0.09009934387106579
0.18200000000000013,0.1,0.09026443546386256
0.18300000000000013,0.1,0.09041301863818535
0.18400000000000014,0.1,0.0906206942852594
0.18500000000000014,0.1,0.09080760288650905
0.18600000000000014,0.1,0.0909758211112697
0.18700000000000014,0.1,0.09112721811310295
0.18800000000000014,0.1,0.09126347609636051
0.18900000000000014,0.1,0.09145376608880912
0.19000000000000014,0.1,0.0916250275602363
0.19100000000000014,0.1,0.09177916333031451
0.19200000000000014,0.1,0.09191788607503905
0.19300000000000014,0.1,0.09204273717183112
0.19400000000000014,0.1,0.09221695825846574
0.19500000000000015,0.1,0.09237375767672916
0.19600000000000015,0.1,0.09251487756364932
0.19700000000000015,0.1,0.09264188596897466
0.19800000000000015,0.1,0.09275619410916514
0.19900000000000015,0.1,0.09291558231780449
0.20000000000000015,0.1,0.09305903211054488
0.20100000000000015,0.1,0.09318813730159656
0.20200000000000015,0.1,0.09330433243924799
0.20300000000000015,0.1,0.09340890859108723
0.20400000000000015,0.1,0.09355462156798237
0.20500000000000015,0.1,0.09368576361930296
0.20600000000000016,0.1,0.09380379181247743
0.20700000000000016,0.1,0.09391001761364169
0.20800000000000016,0.1,0.09400562131870488
0.20900000000000016,0.1,0.09413874092646704
0.21000000000000016,0.1,0.09425854891506168
0.21100000000000016,0.1,0.09436637642336453
0.21200000000000016,0.1,0.09446342157257949
0.21300000000000016,0.1,0.09455076265024248
0.21400000000000016,0.1,0.094672297821668
0.21500000000000016,0.1,0.09478167978927644
0.21600000000000016,0.1,0.0948801238523432
0.21700000000000016,0.1,0.09496872386794532
0.21800000000000017,0.1,0.09504846428781123
0.21900000000000017,0.1,0.09515935409678815
0.22000000000000017,0.1,0.09525915521201123
0.22100000000000017,0.1,0.09534897648353116
0.22200000000000017,0.1,0.09542981595634922
0.22300000000000017,0.1,0.0955025718530661
0.22400000000000017,0.1,0.0956036887491857
0.22500000000000017,0.1,0.09569469421863103
0.22600000000000017,0.1,0.09577659938638912
0.22700000000000017,0.1,0.09585031433778321
0.22800000000000017,0.1,0.0959166581332918
0.22900000000000018,0.1,0.09600881128413871
0.23000000000000018,0.1,0.09609174936049057
0.23100000000000018,0.1,0.09616639385363313
0.23200000000000018,0.1,0.09623357417202967
0.23300000000000018,0.1,0.09629403676845559
0.23400000000000018,0.1,0.0963779754569466
0.23500000000000018,0.1,0.09645352049656712
0.23600000000000018,0.1,0.09652151123743673
0.23700000000000018,0.1,0.09658270315500438
0.23800000000000018,0.1,0.09663777616365964
0.23900000000000018,0.1,0.09671419319391537
0.24000000000000019,0.1,0.09678296872214104
0.2410000000000002,0.1,0.09684486688505733
0.2420000000000002,0.1,0.09690057546059316
0.2430000000000002,0.1,0.09695071343659499
0.2440000000000002,0.1,0.09702024850901475
0.2450000000000002,0.1,0.09708283025772235
0.2460000000000002,0.1,0.09713915400278679
0.2470000000000002,0.1,0.0971898455821643
0.2480000000000002,0.1,0.0972354682388434
0.2490000000000002,0.1,0.09729871126211564
0.25000000000000017,0.1,0.09735563015053621
0.25100000000000017,0.1,0.09740685730637426
0.25200000000000017,0.1,0.09745296193700782
0.25300000000000017,0.1,0.09749445631892793
0.25400000000000017,0.1,0.09753180149280781
0.25500000000000017,0.1,0.0975893633921139
0.25600000000000017,0.1,0.0976411692420013
0.2570000000000002,0.1,0.09768779463042997
0.2580000000000002,0.1,0.09772975763718075
0.2590000000000002,0.1,0.09776752452442794
0.2600000000000002,0.1,0.0978194591888932
0.2610000000000002,0.1,0.09786620051715837
0.2620000000000002,0.1,0.09790826783518498
0.2630000000000002,0.1,0.09794612857274647
0.2640000000000002,0.1,0.09798020340820397
0.2650000000000002,0.1,0.09802715642789125
0.2660000000000002,0.1,0.09806941426881804
0.2670000000000002,0.1,0.0981074464410692
0.2680000000000002,0.1,0.09814167553690092
0.2690000000000002,0.1,0.09817248188180352
0.2700000000000002,0.1,0.09821498237301161
0.2710000000000002,0.1,0.098253232928903
0.2720000000000002,0.1,0.09828765853559333
0.2730000000000002,0.1,0.0983186417107432
0.2740000000000002,0.1,0.09834652671345216
0.2750000000000002,0.1,0.09838502254187576
0.2760000000000002,0.1,0.09841966889148195
0.2770000000000002,0.1,0.09845085070328166
0.2780000000000002,0.1,0.09847891445155488
0.2790000000000002,0.1,0.09850417195701214
0.2800000000000002,0.1,0.09853905149221047
0.2810000000000002,0.1,0.09857044316853171
0.2820000000000002,0.1,0.09859869576557286
0.2830000000000002,0.1,0.09862412320979728
0.2840000000000002,0.1,0.0986470080294599
0.2850000000000002,0.1,0.09867861388488554
0.2860000000000002,0.1,0.09870705924070082
0.2870000000000002,0.1,0.09873266014114147
0.2880000000000002,0.1,0.09875570104852192
0.2890000000000002,0.1,0.09877643797388813
0.2900000000000002,0.1,0.09880507595832116
0.2910000000000002,0.1,0.09883085022227094
0.2920000000000002,0.1,0.0988540471325879
0.2930000000000002,0.1,0.09887492443982507
0.2940000000000002,0.1,0.09889371411491871
0.2950000000000002,0.1,0.09891965930088306
0.2960000000000002,0.1,0.09894301003895614
0.2970000000000002,0.1,0.09896402576921431
0.2980000000000002,0.1,0.09898294000619035
0.2990000000000002,0.1,0.09899996290883371
0.3000000000000002,0.1,0.09902346394498582
0.3010000000000002,0.1,0.09904461494164044
0.3020000000000002,0.1,0.09906365089847491
0.3030000000000002,0.1,0.09908078333191865
0.3040000000000002,0.1,0.0990962026030174
0.3050000000000002,0.1,0.0991174849381849
0.3060000000000002,0.1,0.09913663909797442
0.3070000000000002,0.1,0.09915387789605186
0.3080000000000002,0.1,0.09916939287985106
0.3090000000000002,0.1,0.0991833564386763
0.3100000000000002,0.1,0.09920262485425502
0.3110000000000002,0.1,0.09921996648098699
0.3120000000000002,0.1,0.0992355739942486
0.3130000000000002,0.1,0.09924962081557462
0.3140000000000002,0.1,0.09926226302128124
0.3150000000000002,0.1,0.09927970370879283
0.3160000000000002,0.1,0.09929540037533659
0.3170000000000002,0.1,0.09930952741983033
0.3180000000000002,0.1,0.09932224181369112
0.31900000000000023,0.1,0.09933368482842228
0.32000000000000023,0.1,0.09934946715467066
0.32100000000000023,0.1,0.09936367129160179
0.32200000000000023,0.1,0.09937645505526757
0.32300000000000023,0.1,0.09938796049132285
0.32400000000000023,0.1,0.09939831543834834
0.32500000000000023,0.1,0.09941259348487744
0.32600000000000023,0.1,0.09942544376599667
0.32700000000000023,0.1,0.09943700905563858
0.32800000000000024,0.1,0.0994474178604767
0.32900000000000024,0.1,0.09945678583425047
0.33000000000000024,0.1,0.09946969976486696
0.33100000000000024,0.1,0.09948132233797245
0.33200000000000024,0.1,0.09949178268695677
0.33300000000000024,0.1,0.09950119704103168
0.33400000000000024,0.1,0.09950967000443839
0.33500000000000024,0.1,0.09952134729503097
0.33600000000000024,0.1,0.09953185688876257
0.33700000000000024,0.1,0.09954131555318102
0.33800000000000024,0.1,0.09954982838735997
0.33900000000000025,0.1,0.09955748997861334
0.34000000000000025,0.1,0.0995680465319096
0.34100000000000025,0.1,0.09957754745903007
0.34200000000000025,0.1,0.09958609832065761
0.34300000000000025,0.1,0.09959379412888839
0.34400000000000025,0.1,0.09960072039293519
0.34500000000000025,0.1,0.09961026155387487
0.34600000000000025,0.1,0.09961884862511146
0.34700000000000025,0.1,0.09962657701386443
0.34800000000000025,0.1,0.09963353259339022
0.34900000000000025,0.1,0.09963979264810792
0.35000000000000026,0.1,0.09964841413131625
0.35100000000000026,0.1,0.09965617349008701
0.35200000000000026,0.1,0.0996631569352801
0.35300000000000026,0.1,0.09966944206277453
0.35400000000000026,0.1,0.09967509870749522
0.35500000000000026,0.1,0.0996828874457446
0.35600000000000026,0.1,0.09968989733177747
0.35700000000000026,0.1,0.0996962062493832
0.35800000000000026,0.1,0.09970188429948489
0.35900000000000026,0.1,0.09970699457167977
0.36000000000000026,0.1,0.099714029492588
0.36100000000000027,0.1,0.09972036094095087
0.36200000000000027,0.1,0.09972605926272764
0.36300000000000027,0.1,0.09973118777425895
0.36400000000000027,0.1,0.09973580345913796
0.36500000000000027,0.1,0.09974215619626785
0.36600000000000027,0.1,0.09974787367736
0.36700000000000027,0.1,0.09975301942684713
0.36800000000000027,0.1,0.09975765062121142
0.36900000000000027,0.1,0.09976181871828231
0.3700000000000003,0.1,0.09976755426206342
0.3710000000000003,0.1,0.09977271626744662
0.3720000000000003,0.1,0.09977736208721265
0.3730000000000003,0.1,0.09978154334292011
0.3740000000000003,0.1,0.09978530649306427
0.3750000000000003,0.1,0.09979048378639555
0.3760000000000003,0.1,0.0997951433648378
0.3770000000000003,0.1,0.0997993369989234
0.3780000000000003,0.1,0.09980311128579021
0.3790000000000003,0.1,0.09980650816204413
0.3800000000000003,0.1,0.09981118064501265
0.3810000000000003,0.1,0.09981538589273704
0.3820000000000003,0.1,0.09981917062787751
0.3830000000000003,0.1,0.09982257690412905
0.3840000000000003,0.1,0.09982564256907935
0.3850000000000003,0.1,0.09982985867686195
0.3860000000000003,0.1,0.09983365318565907
0.3870000000000003,0.1,0.09983706825458849
0.3880000000000003,0.1,0.09984014182983435
0.3890000000000003,0.1,0.09984290806229573
0.3900000000000003,0.1,0.09984671168000474
0.3910000000000003,0.1,0.09985013494659482
0.3920000000000003,0.1,0.09985321589647306
0.3930000000000003,0.1,0.09985598876329128
0.3940000000000003,0.1,0.09985848435673511
0.3950000000000003,0.1,0.09986191523468577
0.3960000000000003,0.1,0.09986500303446115
0.3970000000000003,0.1,0.09986778206324246
0.3980000000000003,0.1,0.09987028319991388
0.3990000000000003,0.1,0.09987253423492976
0.4000000000000003,0.1,0.09987562836755297
0.4010000000000003,0.1,0.09987841309559937
0.4020000000000003,0.1,0.09988091935895235
0.4030000000000003,0.1,0.09988317500568994
0.4040000000000003,0.1,0.09988520509859407
0.4050000000000003,0.1,0.09988799506997947
0.4060000000000003,0.1,0.09989050605206723
0.4070000000000003,0.1,0.09989276594326871
0.4080000000000003,0.1,0.09989479985412165
0.4090000000000003,0.1,0.09989663038367012
0.4100000000000003,0.1,0.0998991456825063
0.4110000000000003,0.1,0.0999014094585355
0.4120000000000003,0.1,0.09990344686357086
0.4130000000000003,0.1,0.09990528053601745
0.4140000000000003,0.1,0.09990693085004312
0.4150000000000003,0.1,0.09990919815650956
0.4160000000000003,0.1,0.09991123873871524
0.4170000000000003,0.1,0.09991307526866433
0.4180000000000003,0.1,0.0999147281527586
0.4190000000000003,0.1,0.09991621575640207
0.4200000000000003,0.1,0.09991825920337896
0.4210000000000003,0.1,0.09992009831141982
0.4220000000000003,0.1,0.09992175351403734
0.4230000000000003,0.1,0.09992324320283338
0.4240000000000003,0.1,0.09992458392992733
0.4250000000000003,0.1,0.09992642534070495
0.4260000000000003,0.1,0.09992808261560218
0.4270000000000003,0.1,0.09992957416786367
0.4280000000000003,0.1,0.09993091657070681
0.4290000000000003,0.1,0.09993212473973737
0.4300000000000003,0.1,0.09993378384423551
0.4310000000000003,0.1,0.09993527704297127
0.43200000000000033,0.1,0.09993662092621147
0.43300000000000033,0.1,0.09993783042636428
0.43400000000000033,0.1,0.09993891898233614
0.43500000000000033,0.1,0.09994041361368762
0.43600000000000033,0.1,0.09994175878613089
0.43700000000000033,0.1,0.0999429694452779
0.43800000000000033,0.1,0.09994405904323145
0.43900000000000033,0.1,0.09994503968664874
0.44000000000000034,0.1,0.09994638595985465
0.44100000000000034,0.1,0.0999475976095512
0.44200000000000034,0.1,0.09994868809783768
0.44300000000000034,0.1,0.09994966954155095
0.44400000000000034,0.1,0.09995055284563267
0.44500000000000034,0.1,0.09995176531985205
0.44600000000000034,0.1,0.09995285655008505
0.44700000000000034,0.1,0.09995383866050372
0.44800000000000034,0.1,0.09995472256371586
0.44900000000000034,0.1,0.09995551808087767
0.45000000000000034,0.1,0.09995660990679436
0.45100000000000035,0.1,0.09995759255321593
0.45200000000000035,0.1,0.09995847693788772
0.45300000000000035,0.1,0.09995927288754831
0.45400000000000035,0.1,0.09995998924609108
0.45500000000000035,0.1,0.09996097229967812
0.45600000000000035,0.1,0.09996185705069714
0.45700000000000035,0.1,0.09996265332922079
0.45800000000000035,0.1,0.09996336998300602
0.45900000000000035,0.1,0.0999640149748793
0.46000000000000035,0.1,0.09996489997876998
0.46100000000000035,0.1,0.09996569648478594
0.46200000000000035,0.1,0.09996641334254912
0.46300000000000036,0.1,0.09996705851734114
0.46400000000000036,0.1,0.09996763917777644
0.46500000000000036,0.1,0.09996843581135087
0.46600000000000036,0.1,0.09996915278383343
0.46700000000000036,0.1,0.09996979806118382
0.46800000000000036,0.1,0.09997037881332577
0.46900000000000036,0.1,0.09997090149306569
0.47000000000000036,0.1,0.09997161849226939
0.47100000000000036,0.1,0.09997226379359367
0.47200000000000036,0.1,0.0999728445666917
0.47300000000000036,0.1,0.09997336726475559
0.47400000000000037,0.1,0.0999738376955453
0.47500000000000037,0.1,0.09997448294336472
0.47600000000000037,0.1,0.09997506366824041
0.47700000000000037,0.1,0.09997558632234554
0.47800000000000037,0.1,0.09997605671308933
0.47900000000000037,0.1,0.09997648006703892
0.48000000000000037,0.1,0.09997706067548416
0.48100000000000037,0.1,0.09997758322474036
0.4820000000000004,0.1,0.09997805352061748
0.4830000000000004,0.1,0.09997847678875181
0.4840000000000004,0.1,0.09997885773212511
0.4850000000000004,0.1,0.09997938011649281
0.4860000000000004,0.1,0.09997985026391425
0.4870000000000004,0.1,0.09998027339798599
0.4880000000000004,0.1,0.09998065422031176
0.4890000000000004,0.1,0.09998099696225284
0.4900000000000004,0.1,0.09998146690837656
0.4910000000000004,0.1,0.09998188986123017
0.4920000000000004,0.1,0.099982270520052
0.4930000000000004,0.1,0.09998261311448693
0.4940000000000004,0.1,0.09998292145114183
0.4950000000000004,0.1,0.0999833441762751
0.4960000000000004,0.1,0.09998372463010326
0.4970000000000004,0.1,0.0999840670396773
0.4980000000000004,0.1,0.09998437520963976
0.4990000000000004,0.1,0.09998465256410281
0.5000000000000003,0.1,0.09998503277202024
0.5010000000000003,0.1,0.09998537496023337
0.5020000000000003,0.1,0.09998568293064129
0.5030000000000003,0.1,0.0999859601052197
0.5040000000000003,0.1,0.09998620956368715
0.5050000000000003,0.1,0.0999864340777422
0.5060000000000003,0.1,0.099986775579925
0.5070000000000003,0.1,0.09998708293279288
0.5080000000000003,0.1,0.09998735955117377
0.5090000000000003,0.1,0.09998760850870743
0.5100000000000003,0.1,0.09998783257161326
0.5110000000000003,0.1,0.0999881375694143
0.5120000000000003,0.1,0.09998841206826023
0.5130000000000003,0.1,0.09998865911799865
0.5140000000000003,0.1,0.09998888146370194
0.5150000000000003,0.1,0.09998908157588664
0.5160000000000003,0.1,0.09998935457537443
0.5170000000000003,0.1,0.0999896002756821
0.5180000000000003,0.1,0.09998982140668003
0.5190000000000003,0.1,0.0999900204254401
0.5200000000000004,0.1,0.09999019954328445
0.5210000000000004,0.1,0.0999904442524546
0.5220000000000004,0.1,0.09999066449140892
0.5230000000000004,0.1,0.09999086270712398
0.5240000000000004,0.1,0.0999910411020489
0.5250000000000004,0.1,0.09999120165835014
0.5260000000000004,0.1,0.09999142120990778
0.5270000000000004,0.1,0.09999161880694342
0.5280000000000004,0.1,0.09999179664486804
0.5290000000000004,0.1,0.09999195669970454
0.5300000000000004,0.1,0.09999210074983962
0.5310000000000004,0.1,0.09999229784297005
0.5320000000000004,0.1,0.09999247522735773
0.5330000000000004,0.1,0.09999263487383954
0.5340000000000004,0.1,0.0999927785563064
0.5350000000000004,0.1,0.09999290787122972
0.5360000000000004,0.1,0.09999308486452763
0.5370000000000004,0.1,0.09999324415900791
0.5380000000000004,0.1,0.09999338752451883
0.5390000000000004,0.1,0.09999351655404784
0.5400000000000004,0.1,0.09999363268125543
0.5410000000000004,0.1,0.09999379165593235
0.5420000000000004,0.1,0.09999393473360185
0.5430000000000004,0.1,0.09999406350393418
0.5440000000000004,0.1,0.09999417939774428
0.5450000000000004,0.1,0.09999428370274036
0.5460000000000004,0.1,0.09999442650747369
0.5470000000000004,0.1,0.09999455503214705
0.5480000000000004,0.1,0.09999467070473896
0.5490000000000004,0.1,0.0999947748105307
0.5500000000000004,0.1,0.09999486850625244
0.5510000000000004,0.1,0.09999499679046221
0.5520000000000004,0.1,0.09999511224662197
0.5530000000000004,0.1,0.0999952161575126
0.5540000000000004,0.1,0.09999530967772645
0.5550000000000004,0.1,0.09999539384637646
0.5560000000000004,0.1,0.0999955090860054
0.5570000000000004,0.1,0.09999561280200497
0.5580000000000004,0.1,0.099995706146716
0.5590000000000004,0.1,0.0999957901573263
0.5600000000000004,0.1,0.09999586576728665
0.5610000000000004,0.1,0.09999596928555667
0.5620000000000004,0.1,0.09999606245229943
0.5630000000000004,0.1,0.09999614630264782
0.5640000000000004,0.1,0.09999622176829408
0.5650000000000004,0.1,0.09999628968774504
0.5660000000000004,0.1,0.09999638267240334
0.5670000000000004,0.1,0.0999964663588648
0.5680000000000004,0.1,0.09999654167693163
0.5690000000000004,0.1,0.09999660946349097
0.5700000000000004,0.1,0.09999667047172632
0.5710000000000004,0.1,0.09999675398972928
0.5720000000000004,0.1,0.0999968291561741
0.5730000000000004,0.1,0.09999689680620046
0.5740000000000004,0.1,0.0999969576914929
0.5750000000000004,0.1,0.0999970124885544
0.5760000000000004,0.1,0.09999708749879857
0.5770000000000004,0.1,0.09999715500823593
0.5780000000000004,0.1,0.09999721576693282
0.5790000000000004,0.1,0.09999727045000141
0.5800000000000004,0.1,0.09999731966503125
0.5810000000000004,0.1,0.09999738702952767
0.5820000000000004,0.1,0.09999744765777015
0.5830000000000004,0.1,0.09999750222337093
0.5840000000000004,0.1,0.09999755133262868
0.5850000000000004,0.1,0.0999975955312015
0.5860000000000004,0.1,0.09999765602497489
0.5870000000000004,0.1,0.0999977104695467
0.5880000000000004,0.1,0.09999775946982527
0.5890000000000004,0.1,0.09999780357027124
0.5900000000000004,0.1,0.09999784326088906
0.5910000000000004,0.1,0.09999789758079343
0.5920000000000004,0.1,0.09999794646886548
0.5930000000000004,0.1,0.09999799046827805
0.5940000000000004,0.1,0.0999980300679246
0.5950000000000004,0.1,0.09999806570780102
0.5960000000000004,0.1,0.09999811448040741
0.5970000000000004,0.1,0.0999981583758953
0.5980000000000004,0.1,0.09999819788196698
0.5990000000000004,0.1,0.09999823343758904
0.6000000000000004,0.1,0.09999826543782368
0.6010000000000004,0.1,0.09999830922648881
0.6020000000000004,0.1,0.09999834863641506
0.6030000000000004,0.1,0.09999838410546795
0.6040000000000004,0.1,0.09999841602775718
0.6050000000000004,0.1,0.0999984447579744
0.6060000000000004,0.1,0.09999848406919103
0.6070000000000004,0.1,0.09999851944940076
0.6080000000000004,0.1,0.0999985512916969
0.6090000000000004,0.1,0.09999857994989053
0.6100000000000004,0.1,0.09999860574240607
0.6110000000000004,0.1,0.09999864103151122
0.6120000000000004,0.1,0.09999867279180935
0.6130000000000004,0.1,0.09999870137617432
0.6140000000000004,0.1,0.09999872710221697
0.6150000000000004,0.1,0.099998750255782
0.6160000000000004,0.1,0.09999878193209254
0.6170000000000004,0.1,0.09999881044086481
0.6180000000000004,0.1,0.09999883609884672
0.6190000000000004,0.1,0.09999885919113316
0.6200000000000004,0.1,0.09999887997430486
0.6210000000000004,0.1,0.09999890840573715
0.6220000000000004,0.1,0.0999989339941096
0.6230000000000004,0.1,0.09999895702372298
0.6240000000000004,0.1,0.09999897775046747
0.6250000000000004,0.1,0.09999899640463977
0.6260000000000004,0.1,0.0999990219218698
0.6270000000000004,0.1,0.0999990448874521
0.6280000000000004,0.1,0.09999906555654617
0.6290000000000004,0.1,0.09999908415881388
0.6300000000000004,0.1,0.09999910090094682
0.6310000000000004,0.1,0.09999912380115394
0.6320000000000005,0.1,0.09999914441140793
0.6330000000000005,0.1,0.09999916296069941
