# time, roll_desired, roll, lean_desired, lean 
0.06500000000000004,0.15,-4.82689160564805e-05,-0.07012927506608305,9.61235860794398e-05
0.06600000000000004,0.15,7.905328449189093e-05,-0.07335544738616512,-0.00020137694731550563
0.06700000000000005,0.15,0.00021643029800691769,-0.07620080236743684,-0.0005223406323631428
0.06800000000000005,0.15,0.00036407281564044847,-0.07894499363664151,-0.0008672389799835576
0.06900000000000005,0.15,0.0005220895969563408,-0.08152465301426165,-0.001236305868476588
0.07000000000000005,0.15,0.0006905561133249466,-0.08391750580669188,-0.001629698806947548
0.07100000000000005,0.15,0.000869501866820209,-0.0860955209616564,-0.0020474682045444046
0.07200000000000005,0.15,0.0010589075214959924,-0.08803026243123496,-0.0024895504593460947
0.07300000000000005,0.15,0.0012587008046793199,-0.08969214700114614,-0.0029557583502526617
0.07400000000000005,0.15,0.0014687524897335803,-0.09105052952751191,-0.0034457717148839427
0.07500000000000005,0.15,0.0016888723128614975,-0.09207373574362238,-0.003959128014500183
0.07600000000000005,0.15,0.0019188048557605526,-0.09272912630015134,-0.004495212841445077
0.07700000000000005,0.15,0.0021582254081783827,-0.09298317433984565,-0.005053250394124102
0.07800000000000006,0.15,0.002406735829013721,-0.09280155599076395,-0.005632293959932947
0.07900000000000006,0.15,0.0026638604261339633,-0.09214925309549393,-0.006231216451867442
0.08000000000000006,0.15,0.0029290418768233243,-0.09099066829177899,-0.006848701049222665
0.08100000000000006,0.15,0.003201637212469685,-0.08928975272469869,-0.007483231996968679
0.08200000000000006,0.15,0.0034809138927759005,-0.0870101467452859,-0.008133085622331197
0.08300000000000006,0.15,0.0037660459962210483,-0.08411533348988465,-0.008796321630985008
0.08400000000000006,0.15,0.004026867155577592,-0.022038904748298838,-0.00947077293113077
0.08500000000000006,0.15,0.0042930360831969034,-0.020085145081164824,-0.010154046169361467
0.08600000000000006,0.15,0.004549825969322081,-0.009196443806326782,-0.01081253671110252
0.08700000000000006,0.15,0.004797077949676005,0.0015998237440614793,-0.011445989954886908
0.08800000000000006,0.15,0.005038254232076805,0.0002781057700028122,-0.012049443991319268
0.08900000000000007,0.15,0.005145766738603354,0.26270359362860707,-0.012618242383428483
0.09000000000000007,0.15,0.005239868886219263,0.27328013032741133,-0.01315436141986817
0.09100000000000007,0.15,0.005260563490230849,0.31902566504073243,-0.013520167871087256
0.09200000000000007,0.15,0.005208876939930059,0.36222867823226845,-0.013717623394493809
0.09300000000000007,0.15,0.005077782686536774,0.40758165098365867,-0.01373007925284833
0.09400000000000007,0.15,0.004861088644893367,0.4546150860798749,-0.013543086545520389
0.09500000000000007,0.15,0.004552401238141019,0.5033632997193815,-0.013141821600100023
0.09600000000000007,0.15,0.004145264023535892,0.5537453154676073,-0.012511359172957093
0.09700000000000007,0.15,0.003685376510171738,0.49783543530698704,-0.011636671383501884
0.09800000000000007,0.15,0.0031130195442792565,0.553673894991789,-0.010502660629260419
0.09900000000000007,0.15,0.00244769089928899,0.5936737362066864,-0.009151307776184225
0.10000000000000007,0.15,0.001681076529096938,0.6365834820561367,-0.007563667893614401
0.10100000000000008,0.15,0.0008089472422478695,0.6797999562874679,-0.005730165008811738
0.10200000000000008,0.15,-0.00017329355146774575,0.7233604803068867,-0.00364024946133501
0.10300000000000008,0.15,-0.0010912165431274255,0.39399882819459475,-0.0012838344803851598
0.10400000000000008,0.15,-0.002080292585707988,0.34033860047614617,0.0013487744609818105
0.10500000000000008,0.15,-0.0024449365884986023,-1.0455110163039418,0.004069360584848213
0.10600000000000008,0.15,-0.002757034468633099,-1.2074671013690874,0.006844193059790621
0.10700000000000008,0.15,-0.0027753811448212565,-1.3917169986290892,0.008936126830949364
0.10800000000000008,0.15,-0.002475331983648178,-1.5843775704167187,0.010289453823658479
0.10900000000000008,0.15,-0.001830117714849305,-1.7835285853895275,0.010839582187359394
0.11000000000000008,0.15,-0.0008118057316771877,-1.990263773816088,0.010520825741884206
0.11100000000000008,0.15,0.0006078220759281732,-2.2045475927204463,0.0092675113547748
0.11200000000000009,0.15,0.002383024720738451,-2.2737697319722256,0.007013452715443432
0.11300000000000009,0.15,0.004602208154823207,-2.4726994567009606,0.0036919431258438957
0.11400000000000009,0.15,0.0072727161133892115,-2.684889462087304,-0.0006833134812059532
0.11500000000000009,0.15,0.010384680139069494,-2.8304170160409634,-0.006167280759792863
0.11600000000000009,0.15,0.013999446539528601,-3.0542004075147764,-0.012818966187129714
0.11700000000000009,0.15,0.0171955681489861,-1.329779767529475,-0.020658640655464827
0.11800000000000009,0.15,0.020767085753796922,-1.226474176165838,-0.029746607211977055
0.11900000000000009,0.15,0.021924852090272152,4.080383519943336,-0.03910894576094756
0.12000000000000009,0.15,0.02320669426163092,4.0099291831854575,-0.04867396895706397
0.1210000000000001,0.15,0.023354575672792692,4.727791069428312,-0.05561966472967325
0.1220000000000001,0.15,0.0224389313944554,5.372417063376378,-0.06009884260632345
0.1230000000000001,0.15,0.02034719766999103,6.0516679357132315,-0.06184155141106648
0.1240000000000001,0.15,0.016986944549399776,6.755130738505647,-0.06063029244663731
0.12500000000000008,0.15,0.012473526936571435,7.050594532812875,-0.05624075895437475
