40.683,0.00,0.00,5.19
40.696,0.00,0.00,5.31
40.711,0.00,0.00,5.63
40.724,0.00,0.00,5.81
40.737,0.00,0.00,6.00
40.750,0.00,0.00,6.31
40.763,0.00,0.00,6.44
40.779,0.00,0.00,6.63
40.792,0.00,0.00,6.94
40.806,0.00,0.00,7.13
40.821,0.00,0.00,7.50
40.834,0.00,0.00,7.75
40.847,0.00,0.00,7.81
40.862,0.00,0.00,6.69
40.875,0.00,0.00,5.94
40.888,0.00,0.00,5.31
40.902,0.00,0.00,4.31
40.915,0.00,0.00,3.81
40.931,0.00,0.00,3.06
40.944,0.00,0.00,2.75
40.960,0.00,0.00,2.69
40.973,0.00,0.00,2.75
40.986,0.00,0.00,2.81
40.999,0.00,0.00,2.75
41.013,0.00,0.00,2.75
41.028,0.00,0.00,2.75
41.041,0.00,0.00,2.88
41.054,0.00,0.00,3.06
41.069,0.00,0.00,3.50
41.083,0.00,0.00,3.75
41.096,0.00,0.00,4.00
41.112,0.00,0.00,4.38
41.125,0.00,0.00,4.50
41.138,0.00,0.00,4.50
41.151,0.00,0.00,4.50
41.164,0.00,0.00,4.50
41.179,0.00,0.00,4.56
41.192,0.00,0.00,4.75
41.205,0.00,0.00,4.88
41.221,0.00,0.00,5.19
41.234,0.00,0.00,5.38
41.247,0.00,0.00,5.69
41.262,0.00,0.00,6.38
41.275,0.00,0.00,6.75
41.288,0.00,0.00,7.00
41.302,0.00,0.00,7.38
41.315,0.00,0.00,7.44
41.330,0.00,0.00,7.19
41.344,0.00,0.00,7.06
41.358,0.00,0.00,6.94
41.373,0.00,0.00,6.94
41.386,0.00,0.00,6.88
41.399,0.00,0.00,6.81
41.413,0.00,0.00,6.50
41.427,0.00,0.00,6.25
41.440,0.00,0.00,6.00
41.453,0.00,0.00,5.38
41.467,0.00,0.00,5.13
41.483,0.00,0.00,4.75
41.496,0.00,0.00,4.56
41.512,0.00,0.00,4.50
41.525,0.00,0.00,4.50
41.538,0.00,0.00,4.56
41.551,0.00,0.00,4.56
41.565,0.00,0.00,4.50
41.579,0.00,0.00,4.44
41.592,0.00,0.00,4.44
41.605,0.00,0.00,4.50
41.621,0.00,0.00,4.63
41.635,0.00,0.00,4.75
41.648,0.00,0.00,4.88
41.663,0.00,0.00,4.88
41.676,0.00,0.00,4.81
41.689,0.00,0.00,4.69
41.703,0.00,0.00,4.31
41.716,0.00,0.00,4.13
41.731,0.00,0.00,3.94
41.744,0.00,0.00,3.56
41.758,0.00,0.00,3.38
41.773,0.00,0.00,2.81
41.786,0.00,0.00,2.56
41.799,0.00,0.00,2.25
41.814,0.00,0.00,1.69
41.827,0.00,0.00,1.44
41.840,0.00,0.00,1.12
41.853,0.00,0.00,0.50
41.866,0.00,0.00,0.25
41.881,0.00,0.00,-0.12
41.895,0.00,0.00,-0.31
41.908,0.00,0.00,-0.50
41.924,0.00,0.00,-0.69
41.950,0.00,0.00,-0.88
41.964,0.00,0.00,-0.75
41.978,0.00,0.00,-0.69
42.004,0.00,0.00,-0.44
42.017,0.00,0.00,-0.25
42.033,0.00,0.00,0.00
42.046,0.00,0.00,0.12
42.061,0.00,0.00,0.37
42.075,0.00,0.00,0.50
42.088,0.00,0.00,0.63
42.101,0.00,0.00,0.88
42.115,0.00,0.00,1.06
42.129,0.00,0.00,1.19
42.142,0.00,0.00,1.50
42.156,0.00,0.00,1.75
42.170,0.00,0.00,2.00
42.185,0.00,0.00,2.75
42.198,0.00,0.00,3.13
42.214,0.00,0.00,3.88
42.227,0.00,0.00,4.19
42.240,0.00,0.00,4.44
42.253,0.00,0.00,4.63
42.266,0.00,0.00,4.56
42.282,0.00,0.00,4.38
42.295,0.00,0.00,3.94
42.308,0.00,0.00,3.69
42.324,0.00,0.00,3.31
42.337,0.00,0.00,3.13
42.350,0.00,0.00,2.94
42.365,0.00,0.00,2.63
42.378,0.00,0.00,2.56
42.391,0.00,0.00,2.50
42.405,0.00,0.00,2.38
42.418,0.00,0.00,2.44
42.433,0.00,0.00,2.56
42.446,0.00,0.00,2.69
42.459,0.00,0.00,2.75
42.475,0.00,0.00,2.88
42.488,0.00,0.00,2.88
42.501,0.00,0.00,2.88
42.516,0.00,0.00,2.88
42.529,0.00,0.00,2.88
42.542,0.00,0.00,2.88
42.555,0.00,0.00,2.88
42.568,0.00,0.00,2.75
42.583,0.00,0.00,2.69
42.596,0.00,0.00,2.50
42.609,0.00,0.00,2.38
42.625,0.00,0.00,2.06
42.638,0.00,0.00,1.88
42.651,0.00,0.00,1.75
42.666,0.00,0.00,1.56
42.679,0.00,0.00,1.44
42.692,0.00,0.00,1.31
42.705,0.00,0.00,1.12
42.718,0.00,0.00,1.06
42.733,0.00,0.00,1.00
42.746,0.00,0.00,0.94
42.759,0.00,0.00,0.94
42.775,0.00,0.00,0.88
42.788,0.00,0.00,0.88
42.801,0.00,0.00,0.81
42.816,0.00,0.00,0.50
42.829,0.00,0.00,0.25
42.842,0.00,0.00,0.00
42.856,0.00,0.00,-0.44
42.869,0.00,0.00,-0.63
42.884,0.00,0.00,-0.94
42.897,0.00,0.00,-1.06
42.911,0.00,0.00,-1.25
42.926,0.00,0.00,-1.56
42.939,0.00,0.00,-1.69
42.952,0.00,0.00,-1.81
42.967,0.00,0.00,-2.06
42.980,0.00,0.00,-2.25
42.993,0.00,0.00,-2.38
43.006,0.00,0.00,-2.50
43.019,0.00,0.00,-2.44
43.035,0.00,0.00,-2.13
43.048,0.00,0.00,-1.94
43.063,0.00,0.00,-1.75
43.077,0.00,0.00,-1.37
43.090,0.00,0.00,-1.25
43.103,0.00,0.00,-1.06
43.118,0.00,0.00,-1.00
43.131,0.00,0.00,-0.88
43.144,0.00,0.00,-0.81
43.157,0.00,0.00,-0.63
43.170,0.00,0.00,-0.50
43.185,0.00,0.00,-0.37
43.198,0.00,0.00,-0.31
43.211,0.00,0.00,-0.25
43.227,0.00,0.00,-0.12
43.240,0.00,0.00,-0.06
43.253,0.00,0.00,0.06
43.267,0.00,0.00,0.31
43.281,0.00,0.00,0.50
43.294,0.00,0.00,0.75
43.307,0.00,0.00,1.25
43.321,0.00,0.00,1.56
43.337,0.00,0.00,2.19
43.350,0.00,0.00,2.38
43.379,0.00,0.00,2.13
43.392,0.00,0.00,1.88
43.405,0.00,0.00,1.88
43.419,0.00,0.00,2.06
43.432,0.00,0.00,2.19
43.445,0.00,0.00,2.50
43.459,0.00,0.00,2.56
43.473,0.00,0.00,2.50
43.488,0.00,0.00,2.13
43.501,0.00,0.00,1.88
43.517,0.00,0.00,1.56
43.530,0.00,0.00,1.56
43.543,0.00,0.00,1.63
43.556,0.00,0.00,1.75
43.570,0.00,0.00,1.75
43.585,0.00,0.00,1.75
43.598,0.00,0.00,1.56
43.611,0.00,0.00,1.44
43.626,0.00,0.00,1.12
43.640,0.00,0.00,1.00
43.653,0.00,0.00,0.94
43.667,0.00,0.00,1.00
43.680,0.00,0.00,1.06
43.693,0.00,0.00,1.06
43.706,0.00,0.00,1.00
43.720,0.00,0.00,0.81
43.735,0.00,0.00,0.63
43.748,0.00,0.00,0.25
43.761,0.00,0.00,0.06
43.776,0.00,0.00,-0.06
43.790,0.00,0.00,-0.06
43.803,0.00,0.00,-0.12
43.818,0.00,0.00,-0.19
43.831,0.00,0.00,-0.25
43.844,0.00,0.00,-0.31
43.857,0.00,0.00,-0.50
43.870,0.00,0.00,-0.56
43.884,0.00,0.00,-0.56
43.898,0.00,0.00,-0.63
43.911,0.00,0.00,-0.63
43.926,0.00,0.00,-0.69
43.940,0.00,0.00,-0.69
43.968,0.00,0.00,-0.75
43.981,0.00,0.00,-0.75
44.159,0.00,0.00,-0.69
44.186,0.00,0.00,-0.75
44.199,0.00,0.00,-0.88
44.212,0.00,0.00,-0.94
44.228,0.00,0.00,-1.06
44.242,0.00,0.00,-1.12
44.255,0.00,0.00,-1.12
44.269,0.00,0.00,-1.19
44.282,0.00,0.00,-1.25
44.295,0.00,0.00,-1.25
44.309,0.00,0.00,-1.37
44.322,0.00,0.00,-1.44
44.337,0.00,0.00,-1.50
44.350,0.00,0.00,-1.56
44.363,0.00,0.00,-1.56
44.392,0.00,0.00,-1.69
44.405,0.00,0.00,-1.75
44.420,0.00,0.00,-1.88
44.433,0.00,0.00,-1.94
44.446,0.00,0.00,-1.94
44.459,0.00,0.00,-1.94
44.472,0.00,0.00,-1.94
44.488,0.00,0.00,-1.94
44.501,0.00,0.00,-1.94
44.515,0.00,0.00,-2.00
44.530,0.00,0.00,-2.06
44.543,0.00,0.00,-2.06
44.556,0.00,0.00,-2.06
44.571,0.00,0.00,-2.06
44.584,0.00,0.00,-2.06
44.597,0.00,0.00,-2.06
44.610,0.00,0.00,-2.06
44.623,0.00,0.00,-2.06
44.638,0.00,0.00,-2.06
44.651,0.00,0.00,-2.06
44.664,0.00,0.00,-2.13
44.680,0.00,0.00,-2.25
44.693,0.00,0.00,-2.38
44.706,0.00,0.00,-2.38
44.721,0.00,0.00,-2.44
44.734,0.00,0.00,-2.38
44.747,0.00,0.00,-2.31
44.802,0.00,0.00,-2.56
44.815,0.00,0.00,-2.69
44.831,0.00,0.00,-2.94
44.871,0.00,0.00,-3.06
44.911,0.00,0.00,-3.50
44.940,0.00,0.00,-3.94
44.983,0.00,0.00,-4.06
44.996,0.00,0.00,-4.06
45.009,0.00,0.00,-3.94
45.023,0.00,0.00,-3.88
45.037,0.00,0.00,-3.94
45.050,0.00,0.00,-4.00
45.063,0.00,0.00,-4.13
45.077,0.00,0.00,-4.19
45.092,0.00,0.00,-4.31
45.105,0.00,0.00,-4.31
45.121,0.00,0.00,-4.25
45.134,0.00,0.00,-4.06
45.147,0.00,0.00,-3.88
45.160,0.00,0.00,-4.00
45.173,0.00,0.00,-3.94
45.188,0.00,0.00,-3.88
45.201,0.00,0.00,-3.63
45.214,0.00,0.00,-3.50
45.230,0.00,0.00,-3.38
45.244,0.00,0.00,-3.38
45.257,0.00,0.00,-3.38
45.272,0.00,0.00,-3.44
45.285,0.00,0.00,-3.38
45.298,0.00,0.00,-3.38
45.311,0.00,0.00,-3.19
45.324,0.00,0.00,-3.06
45.340,0.00,0.00,-2.88
45.353,0.00,0.00,-2.88
45.382,0.00,0.00,-3.50
45.395,0.00,0.00,-3.69
45.408,0.00,0.00,-3.75
45.423,0.00,0.00,-3.56
45.450,0.00,0.00,-3.31
45.463,0.00,0.00,-3.38
45.492,0.00,0.00,-3.75
45.505,0.00,0.00,-3.69
45.521,0.00,0.00,-3.38
45.534,0.00,0.00,-3.13
45.574,0.00,0.00,-2.56
45.589,0.00,0.00,-2.69
45.602,0.00,0.00,-2.94
45.615,0.00,0.00,-3.00
45.630,0.00,0.00,-3.19
45.644,0.00,0.00,-3.25
45.657,0.00,0.00,-3.19
45.673,0.00,0.00,-2.81
45.686,0.00,0.00,-2.50
45.699,0.00,0.00,-2.19
45.712,0.00,0.00,-1.94
45.753,0.00,0.00,-2.00
45.767,0.00,0.00,-1.94
45.782,0.00,0.00,-1.56
45.795,0.00,0.00,-1.37
45.850,0.00,0.00,-0.69
45.863,0.00,0.00,-0.50
45.876,0.00,0.00,-0.37
45.892,0.00,0.00,-0.19
45.905,0.00,0.00,-0.12
45.920,0.00,0.00,-0.25
45.934,0.00,0.00,-0.50
45.947,0.00,0.00,-0.50
45.960,0.00,0.00,-0.50
45.974,0.00,0.00,-0.56
45.989,0.00,0.00,-0.63
46.002,0.00,0.00,-0.88
46.015,0.00,0.00,-1.00
46.030,0.00,0.00,-1.06
46.044,0.00,0.00,-1.00
46.073,0.00,0.00,-1.06
46.086,0.00,0.00,-1.19
46.099,0.00,0.00,-1.25
46.112,0.00,0.00,-1.12
46.141,0.00,0.00,-0.94
46.154,0.00,0.00,-0.81
46.293,0.00,0.00,-0.25
46.306,0.00,0.00,-0.37
46.320,0.00,0.00,-0.44
46.335,0.00,0.00,-0.50
46.348,0.00,0.00,-0.44
46.361,0.00,0.00,-0.44
46.375,0.00,0.00,-0.37
46.390,0.00,0.00,-0.37
46.403,0.00,0.00,-0.25
46.416,0.00,0.00,-0.19
46.431,0.00,0.00,-0.25
46.445,0.00,0.00,-0.44
46.513,0.00,0.00,-0.94
46.527,0.00,0.00,-1.00
46.541,0.00,0.00,-1.06
46.555,0.00,0.00,-0.88
46.568,0.00,0.00,-0.69
46.583,0.00,0.00,-0.37
46.597,0.00,0.00,-0.25
46.610,0.00,0.00,-0.19
46.625,0.00,0.00,-0.06
46.638,0.00,0.00,0.00
46.651,0.00,0.00,0.06
46.664,0.00,0.00,0.12
46.677,0.00,0.00,0.12
46.692,0.00,0.00,0.12
46.706,0.00,0.00,0.06
46.719,0.00,0.00,0.06
46.735,0.00,0.00,0.06
46.748,0.00,0.00,0.12
46.761,0.00,0.00,0.06
46.776,0.00,0.00,0.00
46.789,0.00,0.00,-0.06
46.815,0.00,0.00,-0.44
46.828,0.00,0.00,-0.56
46.844,0.00,0.00,-0.50
46.858,0.00,0.00,-0.44
46.954,8.66,0.00,-2.44
47.041,17.01,0.00,-6.25
47.054,16.56,0.00,-6.88
47.068,15.39,0.00,-7.00
47.083,13.22,0.00,-6.94
47.098,13.20,0.00,-6.88
47.111,11.36,0.00,-6.75
47.127,10.09,0.00,-6.31
47.167,9.81,0.00,-5.56
47.181,10.34,0.00,-5.50
47.197,9.65,0.00,-5.38
47.240,3.81,0.00,-4.00
47.253,2.09,0.00,-3.56
47.267,0.74,0.00,-2.63
47.280,0.41,0.00,-2.25
47.340,-0.42,0.00,-0.63
47.353,-0.25,0.00,-0.50
47.367,-1.83,0.00,-0.12
47.380,-2.04,0.00,0.06
47.397,-4.11,0.00,0.56
47.426,-8.14,0.00,1.75
47.440,-9.47,0.00,2.25
47.453,-11.93,0.00,2.88
47.467,-15.83,0.00,4.25
47.480,-17.13,0.00,4.94
47.497,-20.79,0.00,6.44
47.640,-0.79,0.00,4.88
47.711,12.63,0.00,-1.94
47.727,13.14,0.00,-3.31
47.781,16.17,0.00,-6.06
47.811,17.03,0.00,-7.06
47.898,21.11,0.00,-9.38
47.941,21.56,0.00,-10.06
47.955,20.11,0.00,-10.06
47.982,18.72,0.00,-9.94
47.998,16.95,0.00,-9.56
48.012,16.43,0.00,-9.31
48.169,-2.42,0.00,-1.31
48.199,-4.89,0.00,0.19
48.212,-4.48,0.00,0.56
48.255,-6.93,0.00,1.75
48.269,-7.49,0.00,2.38
48.299,-8.59,0.00,3.06
48.382,-12.73,0.00,5.00
48.713,6.90,0.00,-1.94
48.756,9.60,0.00,-3.19
48.900,13.27,0.00,-6.25
49.071,12.22,5.73,-5.06
49.114,9.75,5.73,-3.88
49.343,-14.70,5.73,8.38
49.456,-20.89,5.73,13.13
49.470,-22.78,5.73,13.88
49.584,-20.21,5.73,15.81
49.670,-13.58,5.73,13.31
49.743,-19.65,5.73,13.75
49.828,-22.60,5.73,15.88
49.843,-24.24,5.73,16.25
49.857,-24.93,5.73,16.50
49.870,-24.65,5.73,16.87
49.928,-24.84,5.73,17.50
49.943,-24.62,5.73,17.56
49.957,-23.83,5.73,17.50
49.970,-24.45,5.73,17.56
50.000,-24.33,5.73,17.56
50.013,-24.45,5.73,17.56
50.100,-24.70,5.73,17.69
50.143,-22.22,5.73,17.62
50.227,-20.05,5.73,16.12
50.243,-20.46,5.73,16.00
50.256,-20.61,5.73,15.94
50.313,-24.4<,5.73,16.81
50.356,-28.29,5.73,18.00
50.370,-28.30,5.73,18.31
50.385,-29.88,5.73,18.87
50.413,-28.99,5.73,19.44
50.442,-28.14,5.73,19.56
50.457,-27.84,5.73,19.56
50.700,-26.95,5.73,19.44
50.713,-26.07,5.73,19.19
50.727,-26.36,5.73,19.12
50.743,-26.35,5.73,19.00
50.771,-25.43,5.73,18.94
50.928,-32.30,5.73,20.44
50.986,-35.84,5.73,22.19
51.058,-48.60,5.73,25.81
51.114,-50.00,5.73,30.81
51.201,-50.00,5.73,42.50
51.258,-50.00,5.73,65.62
51.359,-50.00,5.73,90.31
51.445,-50.00,5.73,90.69
51.515,-50.00,5.73,90.87
51.559,-50.00,5.73,90.31
51.588,-50.00,5.73,90.37
51.602,-50.00,5.73,90.37
51.659,-50.00,5.73,90.37
51.673,-50.00,5.73,90.31
51.688,-50.00,5.73,90.37
51.730,-50.00,5.73,90.37
51.760,-50.00,5.73,90.37
51.773,-50.00,5.73,90.44
51.788,-50.00,5.73,90.37
51.830,-50.00,5.73,90.31
51.846,-50.00,5.73,90.25
51.860,-50.00,5.73,90.31
51.874,-50.00,5.73,90.31
51.903,-50.00,5.73,90.37
51.917,-50.00,5.73,90.44
51.930,-50.00,5.73,90.44
51.947,-50.00,5.73,90.44
51.974,-50.00,5.73,90.37
51.989,-50.00,5.73,90.31
52.004,-50.00,5.73,90.31
52.019,-50.00,5.73,90.25
52.033,-50.00,5.73,90.31
52.076,-50.00,5.73,90.37
52.090,-50.00,5.73,90.37
52.105,-50.00,5.73,90.37
52.149,-50.00,5.73,90.25
52.162,-50.00,5.73,90.25
52.176,-50.00,5.73,90.25
52.190,-50.00,5.73,90.31
52.206,-50.00,5.73,90.31
52.219,-50.00,5.73,90.31
52.234,-50.00,5.73,90.37
52.249,-50.00,5.73,90.37
52.262,-50.00,5.73,90.31
52.276,-50.00,5.73,90.31
52.290,-50.00,5.73,90.31
52.306,-50.00,5.73,90.25
52.320,-50.00,5.73,90.25
52.334,-50.00,5.73,90.25
52.349,-50.00,5.73,90.25
52.363,-50.00,5.73,90.31
52.391,-50.00,5.73,90.31
52.406,-50.00,5.73,90.37
52.421,-50.00,5.73,90.31
52.435,-50.00,5.73,90.31
52.464,-50.00,5.73,90.25
52.477,-50.00,5.73,90.25
52.507,-50.00,5.73,90.25
