10.510,-7.97,8.59,13.44,1.49
10.525,-8.59,8.59,15.75,1.60
10.539,-8.12,8.59,16.62,1.60
10.555,-13.45,8.59,18.37,1.76
10.569,-20.02,8.59,19.44,1.49
10.585,-24.59,8.59,21.50,1.76
10.600,-26.51,8.59,22.44,1.65
10.613,-26.97,8.59,23.75,1.49
10.627,-29.59,8.59,24.31,1.54
10.644,-35.44,8.59,25.62,1.81
10.658,-38.43,8.59,26.37,1.54
10.671,-40.51,8.59,27.62,1.49
10.686,-41.53,8.59,28.12,1.65
10.702,-37.92,8.59,28.50,1.76
10.716,-39.65,8.59,28.56,1.49
10.731,-39.97,8.59,28.56,1.70
10.746,-42.35,8.59,28.62,1.60
10.760,-44.73,8.59,28.69,1.54
10.773,-46.25,8.59,28.81,1.54
10.787,-47.65,8.59,28.87,1.49
10.804,-49.60,8.59,29.00,1.86
10.818,-50.00,8.59,29.00,1.54
10.834,-50.00,8.59,29.06,1.81
10.848,-50.00,8.59,28.94,1.54
10.862,-50.00,8.59,28.75,1.49
10.876,-48.15,8.59,27.94,1.54
10.891,-48.06,8.59,27.00,1.65
10.906,-49.79,8.59,26.62,1.70
10.920,-50.00,8.59,26.25,1.54
10.936,-50.00,8.59,25.75,1.70
10.951,-50.00,8.59,25.50,1.65
10.965,-46.66,8.59,24.69,1.54
10.978,-45.49,8.59,24.25,1.54
10.995,-46.10,8.59,23.56,1.81
11.009,-46.52,8.59,23.31,1.54
11.022,-44.75,8.59,22.75,1.49
11.037,-42.62,8.59,22.37,1.65
11.053,-39.68,8.59,21.44,1.76
11.067,-39.72,8.59,21.06,1.54
11.083,-39.11,8.59,20.31,1.70
11.097,-39.44,8.59,20.06,1.60
11.111,-38.95,8.59,19.75,1.54
11.125,-39.65,8.59,19.31,1.54
11.139,-38.76,8.59,19.12,1.54
11.156,-36.85,8.59,18.62,1.81
11.169,-35.79,8.59,18.31,1.54
11.186,-34.52,8.59,17.69,1.76
11.200,-35.00,8.59,17.44,1.54
11.213,-35.27,8.59,17.12,1.54
11.228,-34.98,8.59,16.94,1.60
11.244,-37.06,8.59,16.87,1.76
11.258,-38.75,8.59,16.94,1.60
11.272,-39.65,8.59,17.12,1.54
11.287,-39.82,8.59,17.19,1.65
11.302,-40.96,8.59,17.31,1.70
11.316,-40.49,8.59,17.44,1.54
11.331,-38.76,8.59,17.50,1.60
7.397,0.00,0.00,-4.19,0.05
7.411,0.00,0.00,-4.31,0.16
7.427,0.00,0.00,-4.00,0.21
7.440,0.00,0.00,-3.63,0.27
7.454,0.00,0.00,-3.19,0.32
7.468,0.00,0.00,-2.06,0.32
7.482,0.00,0.00,-1.56,0.37
7.497,0.00,0.00,-0.75,0.48
7.511,0.00,0.00,-0.19,0.43
7.527,0.00,0.00,0.81,0.48
7.540,0.00,0.00,1.06,0.37
7.554,0.00,0.00,1.19,0.37
7.567,0.00,0.00,0.50,0.37
7.581,0.00,0.00,-0.19,0.37
7.597,0.00,0.00,-1.88,0.43
7.611,0.00,0.00,-2.75,0.43
7.627,0.00,0.00,-4.00,0.48
7.640,0.00,0.00,-4.00,0.48
7.654,0.00,0.00,-3.63,0.48
7.668,-1.38,0.00,-2.63,0.53
7.681,2.00,0.00,-2.44,0.74
7.698,10.75,0.00,-2.75,1.49
7.712,16.26,0.00,-3.31,1.38
7.728,26.86,0.00,-5.31,1.54
7.742,27.39,0.00,-6.19,1.38
7.756,33.96,0.00,-8.13,1.28
7.770,34.97,0.00,-9.06,1.33
7.785,25.29,0.00,-9.69,1.65
7.800,21.06,0.00,-9.50,1.38
7.814,10.96,0.00,-8.94,1.33
7.829,6.75,0.00,-7.25,1.49
7.844,9.84,0.00,-6.63,1.44
7.858,18.72,0.00,-6.19,1.33
7.872,18.71,0.00,-6.13,1.38
7.888,22.16,0.00,-6.19,1.60
7.902,24.78,0.00,-6.44,1.28
7.915,23.53,0.00,-6.56,1.38
7.930,24.34,0.00,-6.69,1.38
7.946,26.23,0.00,-6.94,1.54
7.959,28.52,0.00,-7.19,1.38
7.975,26.30,0.00,-7.38,1.54
7.990,26.84,0.00,-7.38,1.44
8.003,23.78,0.00,-7.19,1.38
8.017,18.26,0.00,-6.31,1.38
8.031,18.38,0.00,-5.88,1.38.047,17.82,0.00,-5.13,1.70
8.061,20.43,0.00,-4.88,1.38
8.078,17.83,0.00,-4.31,1.70
8.092,20.07,0.00,-4.06,1.44
8.105,19.54,0.00,-3.81,1.38
8.120,21.96,0.00,-3.56,1.44
8.150,14.98,0.00,-2.63,1.54
8.164,11.78,0.00,-2.06,1.388.179,11.48,0.00,-1.06,1.60
8.194,10.88,0.00,-0.63,1.44
8.208,11.37,0.00,0.06,1.38
8.221,9.93,0.00,0.44,1.38
8.252,8.91,0.00,1.37,1.38
8.265,11.52,0.00,1.63,1.33
8.280,13.45,0.00,1.56,1.44
8.296,15.21,0.00,1.44,1.54
8.310,15.55,0.00,1.19,1.44
8.325,12.20,0.00,1.12,1.44
8.340,10.40,0.00,1.37,1.54
8.353,9.54,0.00,1.56,1.38
8.367,8.70,0.00,1.88,1.38
8.381,7.10,0.00,2.13,1.38
8.397,2.91,0.00,2.81,1.70
8.411,0.52,0.00,3.31,1.44
8.427,-6.13,0.00,4.63,1.70
8.441,-9.45,0.00,5.44,1.44
8.455,-13.62,0.00,6.38,1.44
8.469,-14.17,0.00,7.94,1.44
8.483,-13.73,0.00,8.50,1.49
