# time, roll_desired, roll, steer_desired, steer 
0.04000000000000003,0.15,-2.3255650097915337e-05,0.025098588960896884,-0.0022736985111840844
0.04100000000000003,0.15,-2.0715022725581204e-05,0.02471535229499484,-0.0024213085965316757
0.04200000000000003,0.15,-2.087338627870025e-05,0.026298420641848307,-0.0025742029712057762
0.04300000000000003,0.15,-1.8152917208396533e-05,0.02590368340943778,-0.0027318577563728835
0.04400000000000003,0.15,-1.8166114730798018e-05,0.027496791374073324,-0.002894810525433618
0.04500000000000003,0.15,-1.5275730379922946e-05,0.02709189004031679,-0.0030625253682378057
0.046000000000000034,0.15,-1.515309526841766e-05,0.028694841445085408,-0.0032355397700094563
0.047000000000000035,0.15,-1.210178823537777e-05,0.028279686721996846,-0.0034133070490644673
0.048000000000000036,0.15,-1.1852478115325274e-05,0.029892556539736846,-0.0035963649978494995
0.04900000000000004,0.15,-8.64898566567689e-06,0.029467033839037673,-0.0037841566018303875
0.05000000000000004,0.15,-8.281916175544207e-06,0.03108990535183516,-0.0039772204712978185
0.05100000000000004,0.15,-4.934711827722003e-06,0.030653896099053234,-0.0041749896509001684
0.05200000000000004,0.15,-4.458519742144083e-06,0.03228685049582517,-0.004378004052424668
0.05300000000000004,0.15,-9.757764010062944e-07,0.0318402315974086,-0.004585687139131127
0.05400000000000004,0.15,-3.987853230994626e-07,0.033483348130426284,-0.0047985805774331345
0.05500000000000004,0.15,3.211654782782308e-06,0.033025992745113135,-0.005016098577800435
0.05600000000000004,0.15,3.881459166743427e-06,0.0346793498382363,-0.005238784985934227
0.057000000000000044,0.15,7.612104247341363e-06,0.034211128435637866,-0.0054660450595849395
0.058000000000000045,0.15,8.36708855381052e-06,0.03587480487413152,-0.005698425222334365
0.059000000000000045,0.15,1.2210806816235707e-05,0.035395586304097164,-0.0059353220530479174
0.060000000000000046,0.15,1.3043694500406227e-05,0.03706966237581148,-0.006177284927995819
0.06100000000000005,0.15,1.699371416824623e-05,0.036579314899437596,-0.006423701996898012
0.06200000000000005,0.15,1.7897580948810286e-05,0.0382638734633776,-0.0066751259418432575
0.06300000000000004,0.15,2.194748150649104e-05,0.03776226573610262,-0.006930936711028302
0.06400000000000004,0.15,2.2915742471999606e-05,0.03945739320785805,-0.007191690625743356
0.06500000000000004,0.15,2.7303477386561386e-05,0.03885492859299616,-0.007456759699528543
0.06600000000000004,0.15,2.8586019109270058e-05,0.040557114108305085,-0.007726704039646748
0.06700000000000005,0.15,3.3080755190554793e-05,0.04003065563803885,-0.008000840619996305
0.06800000000000005,0.15,3.443036354031876e-05,0.041745244126744456,-0.008279734201261013
0.06900000000000005,0.15,3.902317042429054e-05,0.04120694149116096,-0.008562742457520225
0.07000000000000005,0.15,4.043609643240679e-05,0.042932207215197714,-0.008850435582545451
0.07100000000000005,0.15,4.512352666604428e-05,0.04238197988099889,-0.009142163611899476
0.07200000000000005,0.15,4.659597436035599e-05,0.044118060110847776,-0.00943850140248714
0.07300000000000005,0.15,5.1374617073765336e-05,0.043555801855094764,-0.00973879152423855
0.07400000000000005,0.15,5.290288167218862e-05,0.0453028156594909,-0.010043613780212485
0.07500000000000005,0.15,5.776943095078869e-05,0.04472841530631894,-0.010352303417649089
0.07600000000000005,0.15,5.934989909614864e-05,0.0464864855757596,-0.01066544544274557
0.07700000000000005,0.15,6.430112694764667e-05,0.04589983584508728,-0.01098236790471586
0.07800000000000006,0.15,6.593023964523963e-05,0.04766909255089737,-0.011303661256781833
0.07900000000000006,0.15,7.096295468450852e-05,0.04707009145438849,-0.011628646462102534
0.08000000000000006,0.15,7.263716446316694e-05,0.04885067218481728,-0.011957919654177663
0.08100000000000006,0.15,7.774816815681866e-05,0.048239223369966173,-0.012290794810798839
0.08200000000000006,0.15,7.946389520465881e-05,0.05003127343737303,-0.012627873969276851
0.08300000000000006,0.15,8.464993788160144e-05,0.04940728630115243,-0.012968464212225334
0.08400000000000006,0.15,8.015949912424701e-05,0.05333077390874347,-0.013313172760537046
0.08500000000000006,0.15,7.934003864175186e-05,0.05266214350713486,-0.013661302363751739
0.08600000000000006,0.15,7.510394484534208e-05,0.0544826631950176,-0.014014586898135464
0.08700000000000006,0.15,7.451612002610348e-05,0.05382029620477499,-0.014372251703349982
0.08800000000000006,0.15,8.9491838008186e-05,0.049024886540640515,-0.01473486700345805
0.08900000000000007,0.15,0.0002649654420883498,-0.007008011156912623,-0.015101678960029393
0.09000000000000007,0.15,0.00046183606743306285,-0.014275769799397348,-0.015469752445208382
0.09100000000000007,0.15,0.0006629966337339592,-0.015581100468849793,-0.015809198489750206
0.09200000000000007,0.15,0.0008610231654876735,-0.014281821206843057,-0.016117294751241143
0.09300000000000007,0.15,0.0010632094991477783,-0.01554350407189957,-0.01639461310336604
0.09400000000000007,0.15,0.0012618914194046523,-0.014116081796683555,-0.016643093668015856
0.09500000000000007,0.15,0.0014646429349186145,-0.01534794454473807,-0.016863248870148187
0.09600000000000007,0.15,0.0016638065137778507,-0.013893493789974995,-0.017057005320045775
0.09700000000000007,0.15,0.0018382757591079548,-0.004966896757220937,-0.01722480874368686
0.09800000000000007,0.15,0.0020085036316964027,-0.0032915813548265588,-0.01736852138389722
0.09900000000000007,0.15,0.0021827383345827934,-0.00451272125556041,-0.01749388335606647
0.10000000000000007,0.15,0.0023531459170550544,-0.002985386423607697,-0.017602549478948095
0.10100000000000008,0.15,0.0025275544856252176,-0.00420718216238674,-0.01769457547399876
0.10200000000000008,0.15,0.0026980798219056273,-0.0026622005820097494,-0.017771477245405818
0.10300000000000008,0.15,0.0029246617498614397,-0.022097476472711354,-0.017833256277885196
0.10400000000000008,0.15,0.003152835933223674,-0.022536825203212436,-0.01788138142423336
0.10500000000000008,0.15,0.003501225852971448,-0.06477502404388046,-0.01790617232185483
0.10600000000000008,0.15,0.003866860873263202,-0.07095922616218066,-0.01790844076012739
0.10700000000000008,0.15,0.004236625487700017,-0.07258380511103601,-0.01786686629010699
0.10800000000000008,0.15,0.004602466465997573,-0.07138263150650809,-0.017780193319612073
0.10900000000000008,0.15,0.004972431391936228,-0.07300734716123586,-0.017649658893853795
0.11000000000000008,0.15,0.005338179822725688,-0.07170548797826494,-0.017477961905815922
0.11100000000000008,0.15,0.005707996489368903,-0.07331264736996915,-0.017266205432213758
0.11200000000000009,0.15,0.006071777296908132,-0.07138971918970213,-0.01701701192044343
0.11300000000000009,0.15,0.006438963877272082,-0.07278676189446945,-0.016731364760985093
0.11400000000000009,0.15,0.006801336530889925,-0.07130319340553715,-0.016412090287054218
0.11500000000000009,0.15,0.007167624424921198,-0.07288672782639279,-0.016060147369557035
0.11600000000000009,0.15,0.0075369871557508985,-0.07416560533656412,-0.015677992602600346
0.11700000000000009,0.15,0.007918561699899723,-0.0786675599701208,-0.015266364246805678
0.11800000000000009,0.15,0.00829708298382849,-0.07782913985720924,-0.014826142768918762
0.11900000000000009,0.15,0.00867970761101104,-0.07949596380002898,-0.014356480879786096
0.12000000000000009,0.15,0.009057742275293542,-0.07811179282990484,-0.013859408784982
0.1210000000000001,0.15,0.009437605582661936,-0.0789882427313845,-0.013335554389719631
0.1220000000000001,0.15,0.009810095642334565,-0.07662177293716467,-0.01278714389421605
0.1230000000000001,0.15,0.010184646922272066,-0.07757042968451902,-0.012215121643016927
0.1240000000000001,0.15,0.010553317505324433,-0.07572425683309356,-0.011622114538842501
0.12500000000000008,0.15,0.010923661131230203,-0.0765193929638937,-0.011008889679482506
0.12600000000000008,0.15,0.011286180315242339,-0.07398121836790564,-0.010377666316667769
0.12700000000000009,0.15,0.011650623211990525,-0.07486382447046215,-0.009729177513495627
0.12800000000000009,0.15,0.012006198299449693,-0.07194681057520158,-0.009065892665533218
0.1290000000000001,0.15,0.01234779157448592,-0.06721792409711311,-0.008388369767395501
0.1300000000000001,0.15,0.012695550402567923,-0.06954845643698167,-0.00769915720865029
0.1310000000000001,0.15,0.013046718621464127,-0.0709232191791973,-0.007001652178856579
0.1320000000000001,0.15,0.013390179724316944,-0.06839804642564706,-0.006295368908502644
0.1330000000000001,0.15,0.013737416740537212,-0.06989740157770949,-0.005580351824773969
0.1340000000000001,0.15,0.014079632676789066,-0.06831121105898863,-0.0048587129641238375
0.1350000000000001,0.15,0.014426232714215946,-0.0700270016125729,-0.004130341850613631
0.1360000000000001,0.15,0.014768333672737947,-0.06862339599540689,-0.0033967689771046833
0.1370000000000001,0.15,0.015114914517446796,-0.07036980191804354,-0.00265771112653386
0.1380000000000001,0.15,0.015453959056411604,-0.06790146851966675,-0.0019145518585457905
0.1390000000000001,0.15,0.015790375338446842,-0.067145905682074,-0.001166945423542634
0.1400000000000001,0.15,0.0161188755380914,-0.06452279711730444,-0.00041679707854232195
0.1410000000000001,0.15,0.016444022710606958,-0.06349194343647616,0.00033498324792440026
0.1420000000000001,0.15,0.01676122337153831,-0.060836654233198215,0.0010865330879052254
0.1430000000000001,0.15,0.01707354240862746,-0.059246865194046164,0.0018369229658076608
0.1440000000000001,0.15,0.01737778656681789,-0.05652768721192012,0.0025844018121804896
0.1450000000000001,0.15,0.01767801487493473,-0.05521194962227707,0.0033278675424987386
0.1460000000000001,0.15,0.01797295770841871,-0.053450599479924345,0.004065669130746949
0.1470000000000001,0.15,0.018269278268724543,-0.05402376412199228,0.004796978048978426
0.1480000000000001,0.15,0.018546394729314835,-0.04734817543645058,0.005520772660414439
0.1490000000000001,0.15,0.018825190506769774,-0.04798943937995117,0.006237312268590964
0.1500000000000001,0.15,0.01908547480308947,-0.041528145113194956,0.0069430190567975475
0.1510000000000001,0.15,0.019347939219474503,-0.04231191503789381,0.007638348970530659
0.1520000000000001,0.15,0.01959261807293065,-0.03607289170814208,0.008319990413753794
0.1530000000000001,0.15,0.019839594671686018,-0.03688079105689204,0.008988617726449918
0.1540000000000001,0.15,0.02008132442290831,-0.03500212023570491,0.009641170307394129
0.1550000000000001,0.15,0.02031430651739082,-0.031912050864589564,0.010278460147494714
0.1560000000000001,0.15,0.020538784835083358,-0.02888796382851567,0.010899849852830032
0.1570000000000001,0.15,0.020754084801468054,-0.025609796981530195,0.011504101045995016
0.1580000000000001,0.15,0.020961461581942214,-0.022746856577478464,0.012090071087992912
0.1590000000000001,0.15,0.021160869915231254,-0.019859562575063786,0.012656549508127599
0.16000000000000011,0.15,0.021352586982837318,-0.017059671018121336,0.013202606487343546
0.16100000000000012,0.15,0.021567468316536526,-0.025082430646920506,0.01372735699061238
0.16200000000000012,0.15,0.021764760927475955,-0.018822881451190293,0.014230005305697555
0.16300000000000012,0.15,0.021913881078548695,-0.0017564544129795093,0.014715543919333315
0.16400000000000012,0.15,0.02204912429262972,0.0033202362776479435,0.015181172897748604
0.16500000000000012,0.15,0.02215189737846446,0.01499178195314161,0.015618531320837833
0.16600000000000012,0.15,0.022243290235356282,0.01929118507554667,0.016025980780788915
0.16700000000000012,0.15,0.022312407468355038,0.027473032732873635,0.0163984974491677
0.16800000000000012,0.15,0.022372175330234948,0.031131728176937688,0.016735193332752127
0.16900000000000012,0.15,0.02241809465774448,0.0364060697927934,0.01703319499616722
0.17000000000000012,0.15,0.02245844710705612,0.03877091404680301,0.017292165836554504
0.17100000000000012,0.15,0.02250203507419471,0.03807923806496067,0.017510954450082147
0.17200000000000013,0.15,0.02252432001608329,0.045997027810417326,0.01769002246597122
0.17300000000000013,0.15,0.02255113628097068,0.04486288999298338,0.017831445150933087
0.17400000000000013,0.15,0.022560505365343785,0.05146248481739264,0.017932672715890094
0.17500000000000013,0.15,0.022575151351145215,0.05009395917580685,0.01799607787626549
0.17600000000000013,0.15,0.022575320715882072,0.055676827874544144,0.018019856854779734
0.17700000000000013,0.15,0.022581383980512848,0.05411461443731573,0.018006521996136726
0.17800000000000013,0.15,0.02257549280628953,0.0588284662899559,0.01795481525185494
0.17900000000000013,0.15,0.022576452143742532,0.056935353155923456,0.017867334834607895
0.18000000000000013,0.15,0.022569095025439,0.06037011826449619,0.017743260099515545
0.18100000000000013,0.15,0.022568969346313354,0.05835015838862931,0.017585322341325593
0.18200000000000013,0.15,0.022562247196187293,0.061186237587989765,0.01739332749629252
0.18300000000000013,0.15,0.022562603151209348,0.059233783125384507,0.01716999484023951
0.18400000000000014,0.15,0.02255557963496919,0.0623382943372438,0.016915366647230812
0.18500000000000014,0.15,0.022556052749903847,0.060216285225314185,0.016632034023675857
0.18600000000000014,0.15,0.022551343387643412,0.06255719892589937,0.0163198090691008
0.18700000000000014,0.15,0.022555173183305535,0.06006819158580571,0.01598129430656936
0.18800000000000014,0.15,0.02255725476295656,0.0611846492914843,0.015616624565290671
0.18900000000000014,0.15,0.022567989489211054,0.05864494802644285,0.015228500251537547
0.19000000000000014,0.15,0.022578077126790372,0.05936216437634837,0.014817600935730368
0.19100000000000014,0.15,0.022597026322659006,0.056734379696486766,0.014386524840990234
0.19200000000000014,0.15,0.022616188992990182,0.057125861605913375,0.013936036238985317
0.19300000000000014,0.15,0.022734908058681554,0.022537459682098047,0.013468647220583385
0.19400000000000014,0.15,0.02277152075636699,0.051710261736665895,0.012985168522015478
0.19500000000000015,0.15,0.022803613338445158,0.053722164463231456,0.012504878023450239
0.19600000000000015,0.15,0.022783625756045676,0.07250859517533897,0.012012462101734123
0.19700000000000015,0.15,0.022764008233515577,0.07291768355453206,0.011507659319324404
0.19800000000000015,0.15,0.022692044972492612,0.09191161293587785,0.010981368024275184
0.19900000000000015,0.15,0.022627760724815735,0.08986059558069996,0.010434624577023044
0.20000000000000015,0.15,0.022557099769010092,0.09274705185244245,0.009858600863839051
0.20100000000000015,0.15,0.02249359503964819,0.09088181393554945,0.009256018067123506
0.20200000000000015,0.15,0.022423864680320895,0.09371301383573152,0.008626875704098147
0.20300000000000015,0.15,0.022364334050513374,0.09078219258920668,0.00797370143059073
0.20400000000000015,0.15,0.022298447309828436,0.09365741993844495,0.007296434486889325
0.20500000000000015,0.15,0.022248702607376367,0.08861360966932454,0.006598080421743369
0.20600000000000016,0.15,0.022194212495510308,0.09089840417236639,0.005878446695347428
0.20700000000000016,0.15,0.022159977833854122,0.08439002698680524,0.005141547666960733
0.20800000000000016,0.15,0.022121801765250807,0.08635822969537298,0.004387352673449918
0.20900000000000016,0.15,0.02210632815873235,0.07895258860959102,0.003620486834957859
0.21000000000000016,0.15,0.022088104114295924,0.08046205435782737,0.0028408939700304003
0.21100000000000016,0.15,0.022099352017046964,0.07062669400872391,0.0020534793213524694
0.21200000000000016,0.15,0.022108387108951088,0.07189044678537004,0.0012582208135718531
0.21300000000000016,0.15,0.022145146357298796,0.06261673274734421,0.0004610940214391235
0.21400000000000016,0.15,0.022180119298145493,0.06367376932154728,-0.00033805831418398874
0.21500000000000016,0.15,0.022245646214853743,0.053348293882794814,-0.0011338200960193726
0.21600000000000016,0.15,0.022307855139903042,0.054881247473117234,-0.0019264791091744753
0.21700000000000016,0.15,0.022398200549580815,0.04535133358969427,-0.002710299296956692
0.21800000000000017,0.15,0.022484622959177757,0.04705260310879394,-0.003486075090502888
0.21900000000000017,0.15,0.02260149469784299,0.03664929258118071,-0.004248724261563385
0.22000000000000017,0.15,0.02271486205676542,0.03814015865997815,-0.00499933606233013
0.22100000000000017,0.15,0.022859167625510643,0.02750932447182794,-0.0057325618417175895
0.22200000000000017,0.15,0.023001911281002464,0.02826508834077901,-0.006449588361399807
0.22300000000000017,0.15,0.02315159038653641,0.02601136632871122,-0.007145153685509304
0.22400000000000017,0.15,0.02332340748675207,0.018410175265137697,-0.007820262936382962
0.22500000000000017,0.15,0.023555623156913386,-0.002718107441416831,-0.008474296176865213
0.22600000000000017,0.15,0.023761968361586408,0.006410251256613764,-0.009103846591061487
0.22700000000000017,0.15,0.023971414581679357,0.005386809786550664,-0.009698518024736705
0.22800000000000017,0.15,0.024181491181652345,0.005214667497241754,-0.010264408490842048
0.22900000000000018,0.15,0.024398288886487558,0.0029018129313614083,-0.0108019873178711
0.23000000000000018,0.15,0.024607468639122828,0.005608357583180179,-0.011312166167970856
0.23100000000000018,0.15,0.024830574695288956,0.0007633134213452519,-0.011794697724329088
0.23200000000000018,0.15,0.02504610748706147,0.003476210114049416,-0.012252015370029207
0.23300000000000018,0.15,0.025269747355000722,0.0006504399575353176,-0.012682460535736406
0.23400000000000018,0.15,0.02550201292941662,-0.00236389956134013,-0.013088463619048925
0.23500000000000018,0.15,0.025742672164451915,-0.005309922363075481,-0.013469424670009795
0.23600000000000018,0.15,0.025995592511624695,-0.009650953563941092,-0.013824688365700952
0.23700000000000018,0.15,0.026258714384242102,-0.013283447375768656,-0.014153674229174448
0.23800000000000018,0.15,0.02653349921088786,-0.017448452911148854,-0.014455109633930931
0.23900000000000018,0.15,0.02681728321899047,-0.020705491434426807,-0.014728163386362004
0.24000000000000019,0.15,0.02711393929774952,-0.02536239466966672,-0.01497178104552842
0.2410000000000002,0.15,0.02742182946447119,-0.02945297194508098,-0.015185446316717423
0.2420000000000002,0.15,0.027785217867092843,-0.04916098730248676,-0.015367947325379154
0.2430000000000002,0.15,0.02815824293160233,-0.0528282707858824,-0.015518439583112257
0.2440000000000002,0.15,0.028522349473750506,-0.05000366603136608,-0.015627873044322026
0.2450000000000002,0.15,0.028902383601856173,-0.05589392614486417,-0.01569611738781285
0.2460000000000002,0.15,0.029272834062684265,-0.052832668771413224,-0.015726503092866946
0.2470000000000002,0.15,0.029663673418628064,-0.06031893265382031,-0.01571762030521396
0.2480000000000002,0.15,0.030046392851431725,-0.057803900490574406,-0.0156728776992835
0.2490000000000002,0.15,0.03044969014587114,-0.06537810639353468,-0.015589970709798291
0.25000000000000017,0.15,0.030844015886178737,-0.06260524026809451,-0.015472007490971447
0.25100000000000017,0.15,0.03125909500595958,-0.07026568335564473,-0.015316639200866906
0.25200000000000017,0.15,0.031664273206475545,-0.06717402748405071,-0.01512711428919123
0.25300000000000017,0.15,0.03209201634273404,-0.07550749871449307,-0.014901035067533049
0.25400000000000017,0.15,0.03251084801175836,-0.07279895559421366,-0.014641817499761463
0.25500000000000017,0.15,0.03295001243653675,-0.08037213249532596,-0.014346698585008373
0.25600000000000017,0.15,0.03337935833598839,-0.07738300134215022,-0.014018898374632667
0.2570000000000002,0.15,0.03384361507599963,-0.09011351083485193,-0.013656070854347509
0.2580000000000002,0.15,0.034291660963865225,-0.08492069299205987,-0.013261582924367528
0.2590000000000002,0.15,0.034737324185531264,-0.0845639284311965,-0.012830345314305387
0.2600000000000002,0.15,0.035168078244846954,-0.07979638661184758,-0.012367007971955009
0.2610000000000002,0.15,0.0356019932336316,-0.08135545328168503,-0.011873461212292942
0.2620000000000002,0.15,0.0360218887477582,-0.07687725124194907,-0.011353864221170025
0.2630000000000002,0.15,0.036450565098267815,-0.08040230912005429,-0.010808849646325787
0.2640000000000002,0.15,0.03686681332855873,-0.07647730146436611,-0.010242232228550148
0.2650000000000002,0.15,0.03729116218431692,-0.07974888299560529,-0.00965342805743686
0.2660000000000002,0.15,0.037702711253425385,-0.0756910138942921,-0.009045834722568931
0.2670000000000002,0.15,0.038125815842729796,-0.08017969487717813,-0.00841889633581084
0.2680000000000002,0.15,0.03853646759475757,-0.07624146299881973,-0.007775971740573991
0.2690000000000002,0.15,0.038957416561034346,-0.0802872764161575,-0.007115752731382881
0.2700000000000002,0.15,0.03936592126228078,-0.0763457271132941,-0.0064414587287685635
0.2710000000000002,0.15,0.03978369047682693,-0.0800299112306381,-0.005751945756893424
0.2720000000000002,0.15,0.040194814055544675,-0.07812900111973452,-0.0050503563090310635
0.2730000000000002,0.15,0.04061301166236492,-0.08104543347508406,-0.004335661414700216
0.2740000000000002,0.15,0.04101549763629562,-0.07595648749471616,-0.0036098404986547664
0.2750000000000002,0.15,0.041427487636201105,-0.07971426574220448,-0.002872240414453782
0.2760000000000002,0.15,0.04182763512646362,-0.0759757966698221,-0.0021264798863819337
0.2770000000000002,0.15,0.04223623694053965,-0.07936511297106799,-0.00137133587304928
0.2780000000000002,0.15,0.04263191883858652,-0.07524572453273524,-0.0006096124027977837
0.2790000000000002,0.15,0.04303728795819144,-0.07905822593283893,0.00015978196419996066
0.2800000000000002,0.15,0.043429991461873436,-0.07502296926304132,0.000933910453501656
0.2810000000000002,0.15,0.043830323151370955,-0.0781092425526667,0.001714167265501547
0.2820000000000002,0.15,0.04421749406434079,-0.07389474615909833,0.0024977249179477454
0.2830000000000002,0.15,0.044612841316760285,-0.07716143317633281,0.0032856523962071435
0.2840000000000002,0.15,0.044995544101228156,-0.07311657723316585,0.00407510371780339
0.2850000000000002,0.15,0.04538409592745673,-0.07556433874985921,0.0048673209467072695
0.2860000000000002,0.15,0.04575916490591524,-0.0712140549044961,0.005659618614070598
0.2870000000000002,0.15,0.046140241062912965,-0.0737011824972928,0.006452869842932134
0.2880000000000002,0.15,0.046507554569319216,-0.06924558314287006,0.007244309413840237
0.2890000000000002,0.15,0.04693243293199058,-0.08985194949767364,0.008034918912439674
0.2900000000000002,0.15,0.047325092853079447,-0.07902019923692692,0.008821953034802259
0.2910000000000002,0.15,0.04765078562515404,-0.05583656226080881,0.009616073411777275
0.2920000000000002,0.15,0.04795059877957878,-0.04699987486561333,0.01041079172474723
0.2930000000000002,0.15,0.04820669496387271,-0.031825656465716695,0.011193409579313023
0.2940000000000002,0.15,0.04844107386707559,-0.024333831515273338,0.011959377786106333
0.2950000000000002,0.15,0.048655242381378534,-0.017281865818037034,0.012701029991894035
0.2960000000000002,0.15,0.04885210283895043,-0.011234666861333842,0.013415108999740848
0.2970000000000002,0.15,0.049034012754098376,-0.0059749077852799815,0.014098766181995674
0.2980000000000002,0.15,0.049199321498365096,-9.663994061232667e-05,0.014749819300781002
0.2990000000000002,0.15,0.049355674105788755,0.0031073103546950115,0.015366628408025267
0.3000000000000002,0.15,0.049496467664714765,0.008646468210334254,0.015947311403800117
0.3010000000000002,0.15,0.04963583861750378,0.009265078454369094,0.016491511489736925
0.3020000000000002,0.15,0.04976168633704998,0.014127826252773153,0.016997667249978636
0.3030000000000002,0.15,0.04989020654348888,0.013326300981910663,0.017466915308267043
0.3040000000000002,0.15,0.050004982534856635,0.018304452608692047,0.017898111851440628
0.3050000000000002,0.15,0.050123458276941125,0.01716589702659954,0.01829318438735316
0.3060000000000002,0.15,0.050229463088430494,0.021696302623563764,0.018650932136765934
0.3070000000000002,0.15,0.050343920644964194,0.018902302496591125,0.018973465732330712
0.3080000000000002,0.15,0.050446332556353585,0.023310354633939587,0.019259819000953075
0.3090000000000002,0.15,0.05055839960321082,0.020091676909609536,0.0195129637163357
0.3100000000000002,0.15,0.050658526183793816,0.024455434317401943,0.019731944318950194
0.3110000000000002,0.15,0.050769006772940904,0.020990291168274403,0.019919900684016827
0.3120000000000002,0.15,0.05086638457291503,0.025762516008133403,0.02007583614513197
0.3130000000000002,0.15,0.05097420830323105,0.02228784330205167,0.020202956969706302
0.3140000000000002,0.15,0.05107057982469501,0.026479794964442943,0.020299982069936877
0.3150000000000002,0.15,0.05117916291780416,0.02240960671638418,0.020370065974315447
0.3160000000000002,0.15,0.0512794865428277,0.025474705570862594,0.020412179514796118
0.3170000000000002,0.15,0.051393286025127376,0.020896458090348832,0.020429725941680903
0.3180000000000002,0.15,0.05149497000992788,0.025330427548156384,0.02042219041624449
0.31900000000000023,0.15,0.05161312301335445,0.019694290508842242,0.020393140068325266
0.32000000000000023,0.15,0.05171843935089321,0.02437221279250216,0.020341223320847313
0.32100000000000023,0.15,0.05192248612897425,-0.010212170490488504,0.020270490174889133
0.32200000000000023,0.15,0.05208534767805381,0.004201095141332746,0.02017934939028887
0.32300000000000023,0.15,0.05215069586996697,0.03863246191956506,0.02008709181651991
0.32400000000000023,0.15,0.052185915420024494,0.04945924776794291,0.019986171050101476
0.32500000000000023,0.15,0.05217196854153105,0.06711624113669663,0.019858837599866952
0.32600000000000023,0.15,0.05213551324461961,0.07545767554548474,0.019700619160817112
0.32700000000000023,0.15,0.052072772439172146,0.08518803153396239,0.019503673161709756
0.32800000000000024,0.15,0.051991620412718716,0.09219671905204849,0.01926544473759151
0.32900000000000024,0.15,0.0519023178971762,0.09562428626221067,0.018982795220742865
0.33000000000000024,0.15,0.0517975393769187,0.1016435930378092,0.018654182546522513
0.33100000000000024,0.15,0.051698002853537,0.1004127160037139,0.018280059759093525
